atm_id,bank,city,lat,lon
ATM-01545,Union,Surat,21.06115,72.9264
ATM-01546,PNB,Surat,21.17856,72.88525
ATM-01547,ICICI,Surat,21.05717,72.90272
ATM-01548,ICICI,Surat,21.07079,72.77084
ATM-01549,Axis,Surat,21.10539,72.77473
ATM-01550,HDFC,Surat,21.05484,72.73851
ATM-01551,Kotak,Surat,21.28299,72.74677
ATM-01552,PNB,Surat,21.0678,72.79484
ATM-01553,PNB,Surat,21.15037,72.82602
ATM-01554,PNB,Surat,21.13012,72.93363
ATM-01555,Union,Surat,21.08919,72.73303
ATM-01556,ICICI,Surat,21.06276,72.94475
ATM-01557,Kotak,Surat,21.24022,72.88601
ATM-01558,Union,Surat,21.17062,72.74496
ATM-01559,SBI,Surat,21.27315,72.84559
ATM-01560,Yes,Surat,21.23051,72.91244
ATM-01561,Axis,Surat,21.14266,72.88318
ATM-01562,BOB,Surat,21.12493,72.72842
ATM-01563,Axis,Surat,21.07281,72.85179
ATM-01564,BOB,Surat,21.24074,72.81962
ATM-01565,HDFC,Surat,21.2401,72.7666
ATM-01566,Yes,Surat,21.24817,72.82435
ATM-01567,Union,Surat,21.08337,72.75735
ATM-01568,BOB,Surat,21.10199,72.91269
ATM-01569,Yes,Surat,21.10802,72.77315
ATM-01570,SBI,Surat,21.17544,72.79074
ATM-01571,Axis,Surat,21.05762,72.88495
ATM-01572,BOB,Surat,21.17327,72.76185
ATM-01573,Axis,Surat,21.19773,72.92754
ATM-01574,PNB,Surat,21.2869,72.94998
ATM-01575,BOB,Surat,21.08169,72.72598
ATM-01576,PNB,Surat,21.23532,72.90958
ATM-01577,PNB,Surat,21.14536,72.8366
ATM-01578,HDFC,Surat,21.06356,72.85731
ATM-01579,Axis,Surat,21.12063,72.78911
ATM-01580,Axis,Surat,21.0865,72.9347
ATM-01581,HDFC,Surat,21.16102,72.75855
ATM-01582,Kotak,Surat,21.2386,72.88351
ATM-01583,PNB,Surat,21.21478,72.82545
ATM-01584,HDFC,Surat,21.2363,72.73659
ATM-01585,HDFC,Surat,21.1999,72.81605
ATM-01586,Axis,Surat,21.11082,72.87155
ATM-01587,Yes,Surat,21.15811,72.91565
ATM-01588,BOB,Surat,21.23508,72.8003
ATM-01589,Kotak,Surat,21.23734,72.88503
ATM-01590,BOB,Surat,21.1987,72.73629
ATM-01591,ICICI,Surat,21.07129,72.93249
ATM-01592,Canara,Surat,21.05917,72.94658
ATM-01593,Union,Surat,21.08115,72.82291
ATM-01594,Kotak,Surat,21.05863,72.86893
ATM-01595,Yes,Surat,21.15516,72.73167
ATM-01596,SBI,Surat,21.21759,72.88291
ATM-01597,ICICI,Surat,21.05785,72.92946
ATM-01598,Kotak,Surat,21.17741,72.87914
ATM-01599,Yes,Surat,21.08956,72.83875
ATM-01600,Yes,Surat,21.09079,72.75278
ATM-01601,Axis,Surat,21.2201,72.79808
ATM-01602,HDFC,Surat,21.16014,72.84356
ATM-01603,Yes,Surat,21.1125,72.88886
ATM-01604,Union,Surat,21.16366,72.94064
ATM-01605,Yes,Surat,21.24481,72.8932
ATM-01606,ICICI,Surat,21.22205,72.88726
ATM-01607,BOB,Surat,21.22996,72.93082
ATM-01608,Kotak,Surat,21.07588,72.90632
ATM-01609,Canara,Coimbatore,11.08932,76.84244
ATM-01610,ICICI,Coimbatore,11.00941,77.07354
ATM-01611,Kotak,Coimbatore,11.1311,76.98349
ATM-01612,Kotak,Coimbatore,10.93827,77.01454
ATM-01613,SBI,Coimbatore,11.06063,76.99412
ATM-01614,Union,Coimbatore,11.094,77.04293
ATM-01615,PNB,Coimbatore,10.97931,77.02479
ATM-01616,Kotak,Coimbatore,11.04237,77.05166
ATM-01617,PNB,Coimbatore,10.9515,76.91207
ATM-01618,Union,Coimbatore,11.12471,76.90818
ATM-01619,HDFC,Coimbatore,10.98149,76.92658
ATM-01620,Yes,Coimbatore,11.12306,76.83882
ATM-01621,Union,Coimbatore,11.07831,77.02054
ATM-01622,SBI,Coimbatore,11.07814,76.89445
ATM-01623,ICICI,Coimbatore,11.13455,77.01053
ATM-01624,Kotak,Coimbatore,11.09192,76.89657
ATM-01625,ICICI,Coimbatore,10.98816,77.03733
ATM-01626,SBI,Coimbatore,10.95435,77.00698
ATM-01627,Kotak,Coimbatore,10.97967,77.03833
ATM-01628,Canara,Coimbatore,11.10772,76.86918
ATM-01629,Canara,Coimbatore,11.05339,76.84732
ATM-01630,BOB,Coimbatore,11.1318,77.06288
ATM-01631,Axis,Coimbatore,11.0847,77.02354
ATM-01632,HDFC,Coimbatore,11.07187,76.92242
ATM-01633,SBI,Coimbatore,10.9209,76.91431
ATM-01634,Kotak,Coimbatore,11.11353,76.84194
ATM-01635,SBI,Coimbatore,10.91376,76.85204
ATM-01636,Yes,Coimbatore,10.94443,76.9467
ATM-01637,Yes,Coimbatore,10.97147,76.9502
ATM-01638,Union,Coimbatore,10.97117,76.98755
ATM-01639,PNB,Coimbatore,11.00971,77.05172
ATM-01640,HDFC,Coimbatore,11.07418,76.92035
ATM-01641,Canara,Coimbatore,11.04077,77.07527
ATM-01642,SBI,Coimbatore,10.91323,76.94287
ATM-01643,Axis,Coimbatore,11.10811,76.99553
ATM-01644,HDFC,Coimbatore,10.94682,76.96606
ATM-01645,BOB,Coimbatore,11.05395,76.97221
ATM-01646,ICICI,Coimbatore,11.03861,76.93957
ATM-01647,Canara,Coimbatore,10.99984,76.85796
ATM-01648,Kotak,Coimbatore,10.96664,76.95945
ATM-01649,Union,Coimbatore,10.92117,77.02634
ATM-01650,Yes,Coimbatore,11.08921,76.88836
ATM-01651,HDFC,Coimbatore,10.93466,76.98867
ATM-01652,PNB,Coimbatore,11.11994,76.88421
ATM-01653,ICICI,Coimbatore,11.13479,76.95953
ATM-01654,SBI,Coimbatore,11.01471,77.01632
ATM-01655,Yes,Coimbatore,11.05723,76.87018
ATM-01656,ICICI,Coimbatore,11.13679,76.97046
ATM-01657,Canara,Coimbatore,10.9408,77.05425
ATM-01658,Union,Coimbatore,11.10775,76.86287
ATM-01659,Axis,Coimbatore,10.98361,77.05756
ATM-01660,Axis,Coimbatore,11.01798,77.05213
ATM-01661,Canara,Coimbatore,11.01939,77.05963
ATM-01662,BOB,Coimbatore,10.94801,76.87257
ATM-01663,Union,Coimbatore,11.08962,76.93752
ATM-01664,Axis,Coimbatore,11.06182,76.9808
ATM-01665,BOB,Coimbatore,10.99767,76.95897
ATM-01666,Kotak,Coimbatore,10.9098,77.02151
ATM-01667,Axis,Coimbatore,11.11358,76.8755
ATM-01668,ICICI,Coimbatore,11.02606,76.8915
ATM-01669,Axis,Coimbatore,10.95252,76.87777
ATM-01670,HDFC,Coimbatore,11.13105,77.00897
ATM-01671,Axis,Coimbatore,11.07661,77.0067
ATM-01672,Canara,Coimbatore,10.96221,77.037
ATM-01673,BOB,Coimbatore,10.90941,77.06239
ATM-01674,Canara,Coimbatore,11.10542,77.04425
ATM-01675,BOB,Coimbatore,11.05943,76.86991
ATM-01676,Canara,Coimbatore,10.93798,76.88775
ATM-01677,Axis,Coimbatore,10.97745,77.01978
ATM-01678,Yes,Coimbatore,11.13596,76.89044
ATM-01679,PNB,Coimbatore,10.98237,76.94044
ATM-01680,HDFC,Coimbatore,10.93566,76.88824
ATM-01681,HDFC,Coimbatore,10.93101,76.97734
ATM-01682,BOB,Coimbatore,11.01789,76.87986
ATM-01683,Union,Coimbatore,11.09838,77.02029
ATM-01684,BOB,Coimbatore,11.0135,77.06256
ATM-01685,Canara,Coimbatore,11.02124,76.94904
ATM-01686,HDFC,Coimbatore,10.93152,76.87641
ATM-01687,HDFC,Coimbatore,10.98123,76.92783
ATM-01688,Yes,Coimbatore,10.99362,76.92078
ATM-01689,Yes,Coimbatore,10.97734,77.00499
ATM-01690,Union,Coimbatore,11.05172,76.94747
ATM-01691,BOB,Coimbatore,11.0283,76.84579
ATM-01692,Yes,Coimbatore,10.98187,76.98699
ATM-01693,ICICI,Coimbatore,11.1253,76.98454
ATM-01694,SBI,Coimbatore,11.02981,76.99486
ATM-01695,Kotak,Coimbatore,11.12463,76.87068
ATM-01696,Kotak,Coimbatore,11.05948,76.93151
ATM-01697,Kotak,Coimbatore,11.03841,76.99834
ATM-01698,Canara,Coimbatore,11.08905,76.87334
ATM-01699,HDFC,Coimbatore,10.99341,76.87958
ATM-01700,SBI,Coimbatore,10.92944,77.05286
ATM-01701,BOB,Coimbatore,11.04473,77.02937
ATM-01702,SBI,Coimbatore,11.01577,76.92303
ATM-01703,Kotak,Coimbatore,10.98076,76.96347
ATM-01704,Kotak,Coimbatore,11.0502,76.95026
ATM-01705,Union,Coimbatore,10.95789,76.98213
ATM-01706,Kotak,Coimbatore,11.08543,76.89834
ATM-01707,Canara,Coimbatore,11.0888,76.85193
ATM-01708,PNB,Coimbatore,10.89968,77.0497
ATM-01709,Yes,Coimbatore,11.09395,76.87425
ATM-01710,SBI,Coimbatore,10.90202,76.88216
ATM-01711,PNB,Coimbatore,11.07361,76.86954
ATM-01712,PNB,Coimbatore,10.95152,76.84962
ATM-01713,HDFC,Coimbatore,10.92608,77.06889
ATM-01714,HDFC,Coimbatore,11.12407,76.96801
ATM-01715,Axis,Coimbatore,11.0823,76.87146
ATM-01716,Yes,Coimbatore,10.90637,76.95505
ATM-01717,ICICI,Madurai,9.90653,78.1509
ATM-01718,SBI,Madurai,9.94848,78.23423
ATM-01719,SBI,Madurai,9.82539,78.03831
ATM-01720,ICICI,Madurai,9.81043,78.16979
ATM-01721,ICICI,Madurai,9.83216,78.03869
ATM-01722,Axis,Madurai,9.85259,78.0857
ATM-01723,Yes,Madurai,9.89175,78.23476
ATM-01724,BOB,Madurai,9.88327,78.09796
ATM-01725,ICICI,Madurai,9.86103,78.23371
ATM-01726,Kotak,Madurai,9.84493,78.21408
ATM-01727,BOB,Madurai,9.95545,78.15706
ATM-01728,SBI,Madurai,9.93245,78.16317
ATM-01729,Union,Madurai,9.99316,78.13116
ATM-01730,SBI,Madurai,9.80851,78.10516
ATM-01731,Yes,Madurai,9.94944,78.08068
ATM-01732,SBI,Madurai,9.92793,78.03519
ATM-01733,ICICI,Madurai,10.02476,78.1344
ATM-01734,ICICI,Madurai,9.92442,78.16501
ATM-01735,Canara,Madurai,9.97096,78.0009
ATM-01736,Kotak,Madurai,10.03049,78.20247
ATM-01737,Union,Madurai,9.90458,78.16044
ATM-01738,Kotak,Madurai,9.89653,78.15885
ATM-01739,Union,Madurai,10.03559,78.22912
ATM-01740,Axis,Madurai,9.8439,78.21461
ATM-01741,Union,Madurai,9.86975,78.21671
ATM-01742,Kotak,Madurai,10.0023,78.23759
ATM-01743,PNB,Madurai,9.88159,78.18161
ATM-01744,Union,Madurai,9.99745,78.08064
ATM-01745,PNB,Madurai,10.01104,78.1171
ATM-01746,BOB,Madurai,10.01123,78.2371
ATM-01747,ICICI,Madurai,10.02845,78.18147
ATM-01748,Yes,Madurai,9.90794,78.01963
ATM-01749,Yes,Madurai,10.02293,78.14057
ATM-01750,Union,Madurai,9.9744,78.00085
ATM-01751,PNB,Madurai,9.9917,78.0245
ATM-01752,Yes,Madurai,10.01556,78.14528
ATM-01753,PNB,Madurai,9.91123,78.17413
ATM-01754,Kotak,Madurai,9.82473,78.10754
ATM-01755,PNB,Madurai,9.82862,78.11833
ATM-01756,PNB,Madurai,9.85668,78.15684
ATM-01757,Canara,Madurai,9.9929,78.04917
ATM-01758,Yes,Madurai,10.03154,78.2393
ATM-01759,PNB,Madurai,9.98973,78.16604
ATM-01760,Yes,Madurai,9.91469,78.20706
ATM-01761,HDFC,Madurai,9.96922,78.16717
ATM-01762,PNB,Madurai,9.81632,78.20048
ATM-01763,Canara,Madurai,9.81805,78.23699
ATM-01764,Kotak,Madurai,9.98207,78.22482
ATM-01765,Axis,Madurai,9.95805,78.09016
ATM-01766,BOB,Madurai,9.86753,78.12133
ATM-01767,SBI,Madurai,9.9199,78.02065
ATM-01768,HDFC,Madurai,9.8569,78.14398
ATM-01769,Union,Madurai,9.98019,78.08217
ATM-01770,HDFC,Madurai,9.84967,78.03259
ATM-01771,PNB,Madurai,9.96002,78.201
ATM-01772,Axis,Madurai,9.88592,78.03911
ATM-01773,PNB,Madurai,9.91893,78.18841
ATM-01774,ICICI,Madurai,9.8675,78.01442
ATM-01775,HDFC,Madurai,10.02274,78.14689
ATM-01776,BOB,Madurai,9.9566,78.12771
ATM-01777,BOB,Madurai,9.85614,78.09972
ATM-01778,Yes,Madurai,9.99854,78.16348
ATM-01779,Canara,Madurai,9.86089,78.111
ATM-01780,ICICI,Madurai,10.03608,78.22138
ATM-01781,Kotak,Madurai,9.93016,78.02854
ATM-01782,ICICI,Madurai,9.90243,78.04006
ATM-01783,PNB,Madurai,10.02093,78.1125
ATM-01784,BOB,Madurai,9.94037,78.02354
ATM-01785,ICICI,Madurai,9.98805,78.14125
ATM-01786,Yes,Madurai,9.88747,78.02268
ATM-01787,ICICI,Madurai,10.03555,78.2354
ATM-01788,Kotak,Madurai,9.92488,78.06763
ATM-01789,Kotak,Madurai,9.89761,78.1312
ATM-01790,BOB,Madurai,9.99011,78.07608
ATM-01791,Kotak,Madurai,9.83496,78.06802
ATM-01792,Kotak,Madurai,9.94033,78.22738
ATM-01793,Axis,Madurai,9.92057,78.22289
ATM-01794,ICICI,Madurai,9.93558,78.20682
ATM-01795,PNB,Madurai,9.89168,78.14496
ATM-01796,Union,Madurai,9.87554,78.17014
ATM-01797,Canara,Madurai,9.82065,78.00216
ATM-01798,HDFC,Madurai,9.82222,78.12338
ATM-01799,HDFC,Madurai,9.98597,78.05674
ATM-01800,Axis,Madurai,9.96942,78.2222
ATM-01801,SBI,Madurai,9.96797,78.17097
ATM-01802,HDFC,Madurai,9.86918,78.23378
ATM-01803,Union,Madurai,10.03778,78.07492
ATM-01804,Kotak,Madurai,9.97155,78.12344
ATM-01805,ICICI,Madurai,10.02181,78.14128
ATM-01806,ICICI,Madurai,9.80834,78.04845
ATM-01807,Axis,Madurai,10.02268,78.0536
ATM-01808,Canara,Madurai,10.0289,78.06399
ATM-01809,Yes,Madurai,10.03473,78.16176
ATM-01810,HDFC,Madurai,9.90242,78.16718
ATM-01811,Yes,Madurai,9.94837,78.16724
ATM-01812,PNB,Madurai,9.83172,78.1789
ATM-01813,SBI,Patna,25.59756,85.12028
ATM-01814,Yes,Patna,25.70295,85.25615
ATM-01815,ICICI,Patna,25.62369,85.17442
ATM-01816,ICICI,Patna,25.56333,85.10531
ATM-01817,PNB,Patna,25.56026,85.23362
ATM-01818,ICICI,Patna,25.60455,85.05662
ATM-01819,HDFC,Patna,25.50995,85.15885
ATM-01820,Union,Patna,25.51251,85.13827
ATM-01821,BOB,Patna,25.49716,85.13678
ATM-01822,SBI,Patna,25.60456,85.02123
ATM-01823,SBI,Patna,25.53078,85.05131
ATM-01824,Axis,Patna,25.53216,85.21535
ATM-01825,Union,Patna,25.65976,85.21796
ATM-01826,SBI,Patna,25.56711,85.09812
ATM-01827,SBI,Patna,25.52746,85.1784
ATM-01828,SBI,Patna,25.58273,85.13834
ATM-01829,HDFC,Patna,25.61907,85.06102
ATM-01830,HDFC,Patna,25.53645,85.20336
ATM-01831,PNB,Patna,25.55542,85.03652
ATM-01832,BOB,Patna,25.49191,85.20456
ATM-01833,PNB,Patna,25.53275,85.05473
ATM-01834,HDFC,Patna,25.57777,85.24116
ATM-01835,ICICI,Patna,25.64359,85.12052
ATM-01836,ICICI,Patna,25.61499,85.13706
ATM-01837,PNB,Patna,25.6706,85.20724
ATM-01838,HDFC,Patna,25.59575,85.09808
ATM-01839,Axis,Patna,25.59912,85.19714
ATM-01840,Axis,Patna,25.59665,85.05794
ATM-01841,HDFC,Patna,25.57809,85.17629
ATM-01842,Axis,Patna,25.53174,85.1297
ATM-01843,Yes,Patna,25.63295,85.04183
ATM-01844,Kotak,Patna,25.49517,85.18258
ATM-01845,Kotak,Patna,25.55449,85.08149
ATM-01846,Yes,Patna,25.52752,85.11378
ATM-01847,SBI,Patna,25.49069,85.03796
ATM-01848,HDFC,Patna,25.60442,85.25535
ATM-01849,PNB,Patna,25.56588,85.18091
ATM-01850,BOB,Patna,25.52066,85.17836
ATM-01851,HDFC,Patna,25.60915,85.12509
ATM-01852,BOB,Patna,25.69823,85.21309
ATM-01853,Yes,Patna,25.50456,85.03371
ATM-01854,ICICI,Patna,25.50459,85.18217
ATM-01855,SBI,Patna,25.61285,85.25191
ATM-01856,HDFC,Patna,25.66357,85.2073
ATM-01857,SBI,Patna,25.50119,85.09489
ATM-01858,PNB,Patna,25.52714,85.24522
ATM-01859,Kotak,Patna,25.55761,85.18451
ATM-01860,ICICI,Patna,25.5717,85.2162
ATM-01861,SBI,Patna,25.70886,85.12271
ATM-01862,Yes,Patna,25.50579,85.14814
ATM-01863,ICICI,Patna,25.68163,85.17042
ATM-01864,HDFC,Patna,25.63227,85.08016
ATM-01865,Axis,Patna,25.50175,85.10894
ATM-01866,Kotak,Patna,25.47497,85.02776
ATM-01867,Union,Patna,25.49431,85.09105
ATM-01868,Canara,Patna,25.5505,85.23573
ATM-01869,Union,Patna,25.68173,85.15877
ATM-01870,Axis,Patna,25.60206,85.09228
ATM-01871,Kotak,Patna,25.59001,85.09857
ATM-01872,Axis,Patna,25.55924,85.15178
ATM-01873,ICICI,Patna,25.62279,85.17589
ATM-01874,Union,Patna,25.59503,85.11811
ATM-01875,PNB,Patna,25.5186,85.14524
ATM-01876,BOB,Patna,25.50264,85.16841
ATM-01877,Axis,Patna,25.66155,85.14177
ATM-01878,Canara,Patna,25.64315,85.2268
ATM-01879,Yes,Patna,25.56414,85.0873
ATM-01880,PNB,Patna,25.6733,85.02524
ATM-01881,Axis,Patna,25.58992,85.19307
ATM-01882,PNB,Patna,25.64913,85.22451
ATM-01883,Kotak,Patna,25.5833,85.03829
ATM-01884,Axis,Patna,25.65011,85.06737
ATM-01885,PNB,Patna,25.7101,85.12132
ATM-01886,PNB,Patna,25.62656,85.18404
ATM-01887,Yes,Patna,25.60572,85.09962
ATM-01888,Canara,Patna,25.48187,85.24848
ATM-01889,PNB,Patna,25.68769,85.226
ATM-01890,Kotak,Patna,25.66716,85.07263
ATM-01891,ICICI,Patna,25.58744,85.19032
ATM-01892,PNB,Patna,25.59114,85.10622
ATM-01893,ICICI,Patna,25.68922,85.02797
ATM-01894,BOB,Patna,25.68899,85.22132
ATM-01895,ICICI,Patna,25.54336,85.05489
ATM-01896,ICICI,Patna,25.70791,85.06161
ATM-01897,Axis,Patna,25.55863,85.03216
ATM-01898,SBI,Patna,25.55366,85.222
ATM-01899,Kotak,Patna,25.57663,85.06375
ATM-01900,PNB,Patna,25.59632,85.04433
ATM-01901,Union,Patna,25.57959,85.11299
ATM-01902,Yes,Patna,25.71131,85.25443
ATM-01903,SBI,Patna,25.56771,85.10863
ATM-01904,Kotak,Patna,25.65068,85.04498
ATM-01905,Union,Patna,25.55401,85.1807
ATM-01906,Union,Patna,25.64607,85.06725
ATM-01907,PNB,Patna,25.63594,85.16424
ATM-01908,Axis,Patna,25.4977,85.18755
ATM-01909,Union,Indore,22.6556,22.74024
ATM-01910,Union,Indore,22.81129,22.62871
ATM-01911,Union,Indore,22.67768,22.75426
ATM-01912,Axis,Indore,22.6212,22.71005
ATM-01913,Yes,Indore,22.65067,22.67432
ATM-01914,Axis,Indore,22.81924,22.60329
ATM-01915,Axis,Indore,22.62744,22.83633
ATM-01916,Kotak,Indore,22.75653,22.70097
ATM-01917,SBI,Indore,22.74054,22.69013
ATM-01918,PNB,Indore,22.72432,22.73163
ATM-01919,BOB,Indore,22.6642,22.78588
ATM-01920,Yes,Indore,22.71187,22.60287
ATM-01921,ICICI,Indore,22.71047,22.74337
ATM-01922,Canara,Indore,22.7863,22.80172
ATM-01923,HDFC,Indore,22.8291,22.63795
ATM-01924,BOB,Indore,22.83454,22.7817
ATM-01925,PNB,Indore,22.82492,22.81031
ATM-01926,SBI,Indore,22.71045,22.6506
ATM-01927,ICICI,Indore,22.61579,22.8168
ATM-01928,Canara,Indore,22.68814,22.70342
ATM-01929,Kotak,Indore,22.70893,22.82019
ATM-01930,ICICI,Indore,22.72347,22.83524
ATM-01931,HDFC,Indore,22.62365,22.72629
ATM-01932,Axis,Indore,22.68884,22.80629
ATM-01933,Kotak,Indore,22.65251,22.69261
ATM-01934,PNB,Indore,22.74407,22.73382
ATM-01935,Kotak,Indore,22.66776,22.61987
ATM-01936,Canara,Indore,22.80201,22.68745
ATM-01937,HDFC,Indore,22.75361,22.63261
ATM-01938,Kotak,Indore,22.68087,22.69978
ATM-01939,Axis,Indore,22.65294,22.60048
ATM-01940,Yes,Indore,22.75915,22.70672
ATM-01941,BOB,Indore,22.66161,22.64095
ATM-01942,SBI,Indore,22.6391,22.81964
ATM-01943,Kotak,Indore,22.6065,22.65233
ATM-01944,BOB,Indore,22.76336,22.76177
ATM-01945,Canara,Indore,22.73059,22.79181
ATM-01946,ICICI,Indore,22.64112,22.75446
ATM-01947,ICICI,Indore,22.66169,22.7543
ATM-01948,Canara,Indore,22.76811,22.7845
ATM-01949,Canara,Indore,22.80832,22.6693
ATM-01950,Union,Indore,22.63176,22.71561
ATM-01951,PNB,Indore,22.6263,22.6653
ATM-01952,Union,Indore,22.76247,22.73068
ATM-01953,Axis,Indore,22.7886,22.82527
ATM-01954,Kotak,Indore,22.76085,22.77792
ATM-01955,Kotak,Indore,22.7356,22.78035
ATM-01956,ICICI,Indore,22.71806,22.73156
ATM-01957,HDFC,Indore,22.79692,22.75628
ATM-01958,Union,Indore,22.61899,22.74952
ATM-01959,ICICI,Indore,22.82374,22.83289
ATM-01960,ICICI,Indore,22.66382,22.80259
ATM-01961,SBI,Indore,22.81697,22.82749
ATM-01962,BOB,Indore,22.60338,22.81326
ATM-01963,BOB,Indore,22.62046,22.79785
ATM-01964,Axis,Indore,22.72746,22.80658
ATM-01965,Union,Indore,22.67497,22.75183
ATM-01966,HDFC,Indore,22.60585,22.68038
ATM-01967,HDFC,Indore,22.8179,22.60499
ATM-01968,PNB,Indore,22.61174,22.7679
ATM-01969,HDFC,Indore,22.67177,22.77588
ATM-01970,BOB,Indore,22.80842,22.83715
ATM-01971,Canara,Indore,22.7443,22.83258
ATM-01972,PNB,Indore,22.82196,22.79417
ATM-01973,Canara,Indore,22.65424,22.62156
ATM-01974,ICICI,Indore,22.71576,22.74376
ATM-01975,Yes,Indore,22.69125,22.72987
ATM-01976,Axis,Indore,22.78826,22.70902
ATM-01977,PNB,Indore,22.82505,22.65251
ATM-01978,Axis,Indore,22.77836,22.7991
ATM-01979,SBI,Indore,22.63157,22.67295
ATM-01980,Kotak,Indore,22.65338,22.65174
ATM-01981,BOB,Indore,22.71036,22.68311
ATM-01982,Kotak,Indore,22.60598,22.78045
ATM-01983,BOB,Indore,22.69589,22.63799
ATM-01984,Yes,Indore,22.77533,22.75752
ATM-01985,Yes,Indore,22.63711,22.78305
ATM-01986,Canara,Indore,22.82005,22.71284
ATM-01987,Axis,Indore,22.64991,22.82693
ATM-01988,HDFC,Indore,22.68439,22.79459
ATM-01989,HDFC,Indore,22.66288,22.68326
ATM-01990,Union,Indore,22.71538,22.69005
ATM-01991,SBI,Indore,22.80162,22.67537
ATM-01992,ICICI,Indore,22.80896,22.67224
ATM-01993,ICICI,Indore,22.73211,22.74396
ATM-01994,HDFC,Indore,22.76776,22.64038
ATM-01995,BOB,Indore,22.78833,22.76236
ATM-01996,Yes,Indore,22.7044,22.7612
ATM-01997,Yes,Indore,22.64498,22.62377
ATM-01998,Kotak,Indore,22.64095,22.81485
ATM-01999,Yes,Indore,22.65269,22.80757
ATM-02000,Union,Indore,22.66622,22.62354
ATM-02001,Union,Indore,22.80139,22.6383
ATM-02002,Canara,Indore,22.72865,22.70512
ATM-02003,Axis,Indore,22.71627,22.62339
ATM-02004,Union,Indore,22.70623,22.81309
ATM-02005,PNB,Indore,22.62406,22.70408
ATM-02006,Union,Indore,22.7509,22.74228
ATM-02007,HDFC,Indore,22.64087,22.68282
ATM-02008,ICICI,Indore,22.71479,22.61526
ATM-02009,Canara,Indore,22.76551,22.63641
ATM-02010,SBI,Indore,22.79459,22.79191
ATM-02011,SBI,Indore,22.80094,22.8085
ATM-02012,PNB,Indore,22.64698,22.649
ATM-02013,BOB,Indore,22.66024,22.62031
ATM-02014,BOB,Indore,22.64337,22.59964
ATM-02015,Yes,Indore,22.65316,22.65784
ATM-02016,SBI,Indore,22.62698,22.65323
